"Unchecked Growth",BOK,G,Instant — Arcane,,,U,{2}{G},"Target creature gets +4\+4 until end of turn. If it's a Spirit, it gains trample until end of turn.",,,1\1
"Uncle Istvan",TSB,B,Creature — Human,1\3,,R,{1}{B}{B}{B},"Prevent all damage that would be dealt to Uncle Istvan by creatures.",,,1\1
"Uncontrollable Anger",10E,R,Enchantment — Aura,,,C,{2}{R}{R},"Flash You may cast this spell any time you could cast an instant.
Enchant creature Target a creature as you cast this. This card enters the battlefield attached to that creature.
Enchanted creature gets +2\+2 and attacks each turn if able.",,,1\1
"Uncontrollable Anger",CHK,R,Enchantment — Aura,,,C,{2}{R}{R},"Flash You may cast this spell any time you could cast an instant.
Enchant creature Target a creature as you cast this. This card enters the battlefield attached to that creature.
Enchanted creature gets +2\+2 and attacks each turn if able.",,,1\1
"Undead Alchemist",ISD,U,Creature — Zombie,4\2,,R,{3}{U},"If a Zombie you control would deal combat damage to a player, instead that player puts that many cards from the top of his or her library into his or her graveyard.
Whenever a creature card is put into an opponent's graveyard from his or her library, exile that card and put a 2\2 black Zombie creature token onto the battlefield.",,,1\1
"Undead Leotau",ALA,B,Creature — Zombie Cat,3\4,,C,{5}{B},"{R}: Undead Leotau gets +1\-1 until end of turn.
Unearth {2}{B} {2}{B}: Return this card from your graveyard to the battlefield. It gains haste. Exile it at the beginning of the next end step or if it would leave the battlefield. Unearth only as a sorcery.",,,1\1
"Undead Slayer",M10,W,Creature — Human Cleric,2\2,,U,{2}{W},"{W}, {T}: Exile target Skeleton, Vampire, or Zombie.",,,1\1
"Undead Warchief",TSB,B,Creature — Zombie,1\1,,R,{2}{B}{B},"Zombie spells you cast cost {1} less to cast.
Zombie creatures you control get +2\+1.",,,1\1
"Undercity Shade",RAV,B,Creature — Shade,1\1,,U,{4}{B},"Fear This creature can't be blocked except by artifact creatures and\or black creatures.
{B}: Undercity Shade gets +1\+1 until end of turn.",,,1\1
"Underground River",10E,Lnd,Land,,,R,,"{T}: Add {1} to your mana pool.
{T}: Add {U} or {B} to your mana pool. Underground River deals 1 damage to you.",,,1\1
"Underground River",9E,Lnd,Land,,,R,,"{T}: Add {1} to your mana pool.
{T}: Add {U} or {B} to your mana pool. Underground River deals 1 damage to you.",,,1\1
"Undertaker",TSB,B,Creature — Human Spellshaper,1\1,,R,{1}{B},"{B}, {T}, Discard a card: Return target creature card from your graveyard to your hand.",,,1\1
"Underworld Dreams",M10,B,Enchantment,,,R,{B}{B}{B},"Whenever an opponent draws a card, Underworld Dreams deals 1 damage to him or her.",,,1\1
"Underworld Dreams",10E,B,Enchantment,,,R,{B}{B}{B},"Whenever an opponent draws a card, Underworld Dreams deals 1 damage to him or her.",,,1\1
"Underworld Dreams",9E,B,Enchantment,,,R,{B}{B}{B},"Whenever an opponent draws a card, Underworld Dreams deals 1 damage to him or her.",,,1\1
"Underworld Dreams",8E,B,Enchantment,,,R,{B}{B}{B},"Whenever an opponent draws a card, Underworld Dreams deals 1 damage to him or her.",,,1\1
"Undying Flames",SOK,R,Sorcery,,,R,{4}{R}{R},"Exile cards from the top of your library until you exile a nonland card. Undying Flames deals damage to target creature or player equal to that card's converted mana cost.
Epic For the rest of the game, you can't cast spells. At the beginning of each of your upkeeps, copy this spell except for its epic ability. You may choose a new target for the copy.",,,1\1
"Undying Rage",TSP,R,Enchantment — Aura,,,U,{2}{R},"Enchant creature
Enchanted creature gets +2\+2 and can't block.
When Undying Rage is put into a graveyard from the battlefield, return Undying Rage to its owner's hand.",,,1\1
"Unearthly Blizzard",CHK,R,Sorcery — Arcane,,,C,{2}{R},"Up to three target creatures can't block this turn.",,,1\1
"Unforge",DS,R,Instant,,,C,{2}{R},"Destroy target Equipment. If that Equipment was attached to a creature, Unforge deals 2 damage to that creature.",,,1\1
"Unholy Fiend",ISD,B,Creature — Horror,3\3,,U,,"At the beginning of your end step, you lose 1 life.",,,1\1
"Unholy Strength",M11,B,Enchantment — Aura,,,C,{B},"Enchant creature
Enchanted creature gets +2\+1.",,,1\1
"Unholy Strength",M10,B,Enchantment — Aura,,,C,{B},"Enchant creature
Enchanted creature gets +2\+1.",,,1\1
"Unholy Strength",10E,B,Enchantment — Aura,,,C,{B},"Enchant creature
Enchanted creature gets +2\+1.",,,1\1
"Unholy Strength",9E,B,Enchantment — Aura,,,C,{B},"Enchant creature
Enchanted creature gets +2\+1.",,,1\1
"Unholy Strength",8E,B,Enchantment — Aura,,,C,{B},"Enchant creature
Enchanted creature gets +2\+1.",,,1\1
"Unified Will",ROE,U,Instant,,,U,{1}{U},"Counter target spell if you control more creatures than that spell's controller.",,,1\1
"Unliving Psychopath",DIS,B,Creature — Zombie Assassin,0\4,,R,{2}{B}{B},"{B}: Unliving Psychopath gets +1\-1 until end of turn.
{B}, {T}: Destroy target creature with power less than Unliving Psychopath's power.",,,1\1
"Unmake",EVE,Gld,Instant,,,C,{WB}{WB}{WB},"Exile target creature.",,,1\1
"Unnatural Predation",MBS,G,Instant,,,C,{G},"Target creature gets +1\+1 and gains trample until end of turn.",,,1\1
"Unnatural Speed",CHK,R,Instant — Arcane,,,C,{R},"Target creature gains haste until end of turn.",,,1\1
"Unnerving Assault",EVE,Gld,Instant,,,U,{2}{UR},"Creatures your opponents control get -1\-0 until end of turn if {U} was spent to cast Unnerving Assault, and creatures you control get +1\+0 until end of turn if {R} was spent to cast it. Do both if {U}{R} was spent.",,,1\1
"Unruly Mob",ISD,W,Creature — Human,1\1,,C,{1}{W},"Whenever another creature you control dies, put a +1\+1 counter on Unruly Mob.",,,1\1
"Unscythe, Killer of Kings",ARB,Gld,Legendary Artifact — Equipment,,,R,{U}{B}{B}{R},"Equipped creature gets +3\+3 and has first strike.
Whenever a creature dealt damage by equipped creature this turn dies, you may exile that card. If you do, put a 2\2 black Zombie creature token onto the battlefield.
Equip {2}",,,1\1
"Unstable Footing",ZEN,R,Instant,,,U,{R},"Kicker {3}{R} You may pay an additional {3}{R} as you cast this spell.
Damage can't be prevented this turn. If Unstable Footing was kicked, it deals 5 damage to target player.",,,1\1
"Unstable Frontier",CFX,Lnd,Land,,,U,,"{T}: Add {1} to your mana pool.
{T}: Target land you control becomes the basic land type of your choice until end of turn.",,,1\1
"Unstable Mutation",TSB,U,Enchantment — Aura,,,R,{U},"Enchant creature
Enchanted creature gets +3\+3.
At the beginning of the upkeep of enchanted creature's controller, put a -1\-1 counter on that creature.",,,1\1
"Unstoppable Ash",MOR,G,Creature — Treefolk Warrior,5\5,,R,{3}{G},"Trample
Champion a Treefolk or Warrior When this enters the battlefield, sacrifice it unless you exile another Treefolk or Warrior you control. When this leaves the battlefield, that card returns to the battlefield.
Whenever a creature you control becomes blocked, it gets +0\+5 until end of turn.",,,1\1
"Unsummon",M12,U,Instant,,,C,{U},"Return target creature to its owner's hand.",,,1\1
"Unsummon",M11,U,Instant,,,C,{U},"Return target creature to its owner's hand.",,,1\1
"Unsummon",M10,U,Instant,,,C,{U},"Return target creature to its owner's hand.",,,1\1
"Unsummon",CFX,U,Instant,,,C,{U},"Return target creature to its owner's hand.",,,1\1
"Unsummon",10E,U,Instant,,,C,{U},"Return target creature to its owner's hand.",,,1\1
"Unsummon",8E,U,Instant,,,C,{U},"Return target creature to its owner's hand.",,,1\1
"Untaidake, the Cloud Keeper",CHK,Lnd,Legendary Land,,,R,,"Untaidake, the Cloud Keeper enters the battlefield tapped.
{T}, Pay 2 life: Add {2} to your mana pool. Spend this mana only to cast legendary spells.",,,1\1
"Untamed Might",SOM,G,Instant,,,C,{X}{G},"Target creature gets +X\+X until end of turn.",,,1\1
"Unwilling Recruit",EVE,R,Sorcery,,,U,{X}{R}{R}{R},"Gain control of target creature until end of turn. Untap that creature. It gets +X\+0 and gains haste until end of turn.",,,1\1
"Unwinding Clock",NPH,Art,Artifact,,,R,{4},"Untap all artifacts you control during each other player's untap step.",,,1\1
"Unyaro Bees",TSP,G,Creature — Insect,0\1,,R,{G}{G}{G},"Flying
{G}: Unyaro Bees gets +1\+1 until end of turn.
{3}{G}, Sacrifice Unyaro Bees: Unyaro Bees deals 2 damage to target creature or player.",,,1\1
"Uproot",BOK,G,Sorcery — Arcane,,,C,{3}{G},"Put target land on top of its owner's library.",,,1\1
"Upwelling",10E,G,Enchantment,,,R,{3}{G},"Mana pools don't empty as steps and phases end.",,,1\1
"Urabrask the Hidden",NPH,R,Legendary Creature — Praetor,4\4,,M,{3}{R}{R},"Creatures you control have haste.
Creatures your opponents control enter the battlefield tapped.",,,1\1
"Urborg Syphon-Mage",TSP,B,Creature — Human Spellshaper,2\2,,C,{2}{B},"{2}{B}, {T}, Discard a card: Each other player loses 2 life. You gain life equal to the life lost this way.",,,1\1
"Urborg Volcano",8E,Lnd,Land,,,U,,"Urborg Volcano enters the battlefield tapped.
{T}: Add {B} or {R} to your mana pool.",,,1\1
"Urborg, Tomb of Yawgmoth",PLC,Lnd,Legendary Land,,,R,,"Each land is a Swamp in addition to its other land types.",,,1\1
"Urge to Feed",WWK,B,Instant,,,U,{B}{B},"Target creature gets -3\-3 until end of turn. You may tap any number of untapped Vampire creatures you control. If you do, put a +1\+1 counter on each of those Vampires.",,,1\1
"Urgent Exorcism",ISD,W,Instant,,,C,{1}{W},"Destroy target Spirit or enchantment.",,,1\1
"Ur-Golem's Eye",9E,Art,Artifact,,,U,{4},"{T}: Add {2} to your mana pool.",,,1\1
"Ur-Golem's Eye",DS,Art,Artifact,,,C,{4},"{T}: Add {2} to your mana pool.",,,1\1
"Uril, the Miststalker",ARB,Gld,Legendary Creature — Beast,5\5,,M,{2}{R}{G}{W},"Hexproof This creature can't be the target of spells or abilities your opponents control.
Uril, the Miststalker gets +2\+2 for each Aura attached to it.",,,1\1
"Ursapine",RAV,G,Creature — Beast,3\3,,R,{3}{G}{G},"{G}: Target creature gets +1\+1 until end of turn.",,,1\1
"Urza's Armor",8E,Art,Artifact,,,R,{6},"If a source would deal damage to you, prevent 1 of that damage.",,,1\1
"Urza's Factory",TSP,Lnd,Land — Urza’s,,,U,,"{T}: Add {1} to your mana pool.
{7}, {T}: Put a 2\2 colorless Assembly-Worker artifact creature token onto the battlefield.",,,1\1
"Urza's Mine",9E,Lnd,Land — Urza’s Mine,,,U,,"{T}: Add {1} to your mana pool. If you control an Urza's Power-Plant and an Urza's Tower, add {2} to your mana pool instead.",,,1\1
"Urza's Mine",8E,Lnd,Land — Urza’s Mine,,,U,,"{T}: Add {1} to your mana pool. If you control an Urza's Power-Plant and an Urza's Tower, add {2} to your mana pool instead.",,,1\1
"Urza's Power Plant",9E,Lnd,Land — Urza’s Power-Plant,,,U,,"{T}: Add {1} to your mana pool. If you control an Urza's Mine and an Urza's Tower, add {2} to your mana pool instead.",,,1\1
"Urza's Power Plant",8E,Lnd,Land — Urza’s Power-Plant,,,U,,"{T}: Add {1} to your mana pool. If you control an Urza's Mine and an Urza's Tower, add {2} to your mana pool instead.",,,1\1
"Urza's Tower",9E,Lnd,Land — Urza’s Tower,,,U,,"{T}: Add {1} to your mana pool. If you control an Urza's Mine and an Urza's Power-Plant, add {3} to your mana pool instead.",,,1\1
"Urza's Tower",8E,Lnd,Land — Urza’s Tower,,,U,,"{T}: Add {1} to your mana pool. If you control an Urza's Mine and an Urza's Power-Plant, add {3} to your mana pool instead.",,,1\1
"Uthden Troll",TSB,R,Creature — Troll,2\2,,R,{2}{R},"{R}: Regenerate Uthden Troll.",,,1\1
"Utopia Mycon",FUT,G,Creature — Fungus,0\2,,U,{G},"At the beginning of your upkeep, put a spore counter on Utopia Mycon.
Remove three spore counters from Utopia Mycon: Put a 1\1 green Saproling creature token onto the battlefield.
Sacrifice a Saproling: Add one mana of any color to your mana pool.",,,1\1
"Utopia Sprawl",DIS,G,Enchantment — Aura,,,C,{G},"Enchant Forest
As Utopia Sprawl enters the battlefield, choose a color.
Whenever enchanted Forest is tapped for mana, its controller adds one mana of the chosen color to his or her mana pool in addition to the mana the land produces.",,,1\1
"Utopia Tree",9E,G,Creature — Plant,0\2,,R,{1}{G},"{T}: Add one mana of any color to your mana pool.",,,1\1
"Utopia Vow",PLC,G,Enchantment — Aura,,,C,{1}{G},"Enchant creature
Enchanted creature can't attack or block.
Enchanted creature has '{T}: Add one mana of any color to your mana pool.'",,,1\1
"Utvara Scalper",DIS,R,Creature — Goblin Scout,1\2,,C,{1}{R},"Flying
Utvara Scalper attacks each turn if able.",,,1\1
"Uyo, Silent Prophet",CHK,U,Legendary Creature — Moonfolk Wizard,4\4,,R,{4}{U}{U},"Flying
{2}, Return two lands you control to their owner's hand: Copy target instant or sorcery spell. You may choose new targets for the copy.",,,1\1
"Vacuumelt",GP,U,Sorcery,,,U,{2}{U},"Replicate {2}{U} When you cast this spell, copy it for each time you paid its replicate cost. You may choose new targets for the copies.
Return target creature to its owner's hand.",,,1\1
"Vagrant Plowbeasts",CFX,Gld,Creature — Beast,6\6,,U,{5}{G}{W},"{1}: Regenerate target creature with power 5 or greater.",,,1\1
"Wail of the Nim",MR,B,Instant,,,C,{2}{B},"Choose one — Regenerate each creature you control; or Wail of the Nim deals 1 damage to each creature and each player.
Entwine {B} Choose both if you pay the entwine cost.",,,1\1
"Wake Thrasher",EVE,U,Creature — Merfolk Soldier,1\1,,R,{2}{U},"Whenever a permanent you control becomes untapped, Wake Thrasher gets +1\+1 until end of turn.",,,1\1
"Wakestone Gargoyle",DIS,W,Creature — Gargoyle,3\4,,R,{3}{W},"Defender This creature can't attack.
Flying
{1}{W}: Creatures you control with defender can attack this turn as though they didn't have defender.",,,1\1
"Waking Nightmare",CHK,B,Sorcery — Arcane,,,C,{2}{B},"Target player discards two cards.",,,1\1
"Valakut Fireboar",ROE,R,Creature — Elemental Boar,1\7,,U,{4}{R},"Whenever Valakut Fireboar attacks, switch its power and toughness until end of turn.",,,1\1
"Valakut, the Molten Pinnacle",ZEN,Lnd,Land,,,R,,"Valakut, the Molten Pinnacle enters the battlefield tapped.
Whenever a Mountain enters the battlefield under your control, if you control at least five other Mountains, you may have Valakut, the Molten Pinnacle deal 3 damage to target creature or player.
{T}: Add {R} to your mana pool.",,,1\1
"Valeron Outlander",CFX,Gld,Creature — Human Scout,2\2,,C,{G}{W},"Protection from black",,,1\1
"Valiant Guard",CFX,W,Creature — Human Soldier,0\3,,C,{W},"

Rules Text:",,,1\1
"Walk the Aeons",TSP,U,Sorcery,,,R,{4}{U}{U},"Buyback—Sacrifice three Islands. You may sacrifice three Islands in addition to any other costs as you cast this spell. If you do, put this card into your hand as it resolves.
Target player takes an extra turn after this one.",,,1\1
